company,company_website,company_domain,contact_url,contact_type,email,email_domain,is_generic,dropped_third_party_email,evidence_clean,source,score
Linuxhotel,https://www.linuxhotel.de/,linuxhotel.de,https://www.linuxhotel.de/ueber-uns/jobs/,careers,info@linuxhotel.de,linuxhotel.de,True,False,"com/linuxhotel/"",""https://twitter.com/linuxhotel""],""email"":""info@linuxhotel.de"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""Antoni",company_site,13
Linuxhotel,https://www.linuxhotel.de/,linuxhotel.de,https://www.linuxhotel.de/open-source/mitgliedschaften-und-support/,support,info@linuxhotel.de,linuxhotel.de,True,False,"com/linuxhotel/"",""https://twitter.com/linuxhotel""],""email"":""info@linuxhotel.de"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""Antoni",company_site,12
Linuxhotel,https://www.linuxhotel.de/,linuxhotel.de,https://www.linuxhotel.de/ueber-uns/jobs/reinigungskraft-servicekraft-m-w-d/,careers,info@linuxhotel.de,linuxhotel.de,True,False,"com/linuxhotel/"",""https://twitter.com/linuxhotel""],""email"":""info@linuxhotel.de"",""address"":{""@type"":""PostalAddress"",""streetAddress"":""Antoni",company_site,12
Linuxhotel,https://www.linuxhotel.de/,linuxhotel.de,https://www.linuxhotel.de/wp-content/cache/min/1/wp-content/plugins/tablepress/css/build/default.css?ver=1739794467,press,,,False,False,contact page discovered (no email found),company_site,3
Literary Society Gräfelfing,http://www.literarische.de,literarische.de,https://www.literarische.de/geschichte/aus-der-presse,press,info@literarische.de,literarische.de,True,False,"url\"": \""https:\/\/www.literarische.de\/\"",\n \""email\"": \""info@literarische.de\"",\n \""identifier\"": [\n {\n \""@type\"": \""Property",company_site,15
Literary Society Gräfelfing,http://www.literarische.de,literarische.de,https://www.literarische.de/impressum,press,info@literarische.de,literarische.de,True,False,info@literarische.de <br,company_site,14
Literary Society Gräfelfing,http://www.literarische.de,literarische.de,http://www.literarische.de,other,info@literarische.de,literarische.de,True,False,"10€"", ""url"": ""https://www.literarische.de/"", ""email"": ""info@literarische.de"", ""identifier"": [ { ""@type"": ""PropertyValue"",",company_site,13
Llibreria Catalana,https://www.llibreriacatalana.cat,llibreriacatalana.cat,https://www.llibreriacatalana.cat/mot-du-libraire,contact,,,False,False,contact page discovered (no email found),company_site,3
Longaris Verlag,https://www.longaris-verlag.de/,longaris-verlag.de,https://www.longaris-verlag.de/WebRoot/Store10/Shops/62067737/MediaGallery/e4a3c8bd-1be8-4059-b343-bacb0dddb2f7-16.ico,press,,,False,False,contact page discovered (no email found),company_site,3
Loïc Raison,http://www.loicraison.fr,loicraison.fr,https://www.loicraison.fr/mentions-legales/,legal,contact@eclorsa.com,eclorsa.com,True,False,numéro de téléphone : +33 (0)1 71 10 72 21 Contact : contact@eclorsa.com Numéro de SIRET : 808 860 316 00013 Numéro de,company_site,13
Loïc Raison,http://www.loicraison.fr,loicraison.fr,https://www.loicraison.fr/me-contacter/,contact,,,False,False,contact page discovered (no email found),company_site,3
Loïc Raison,http://www.loicraison.fr,loicraison.fr,https://www.loicraison.fr/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.4.2,contact,,,False,False,contact page discovered (no email found),company_site,2
Ludwig Schiwy,https://www.schiwywaffen.com,schiwywaffen.com,https://www.schiwywaffen.com,other,info@schiwywaffen.com,schiwywaffen.com,True,False,"br /> info@schiwywaffen.com <div class=""fusion-layout-colu",company_site,12
Lürssen,http://www.luerssen.de/,luerssen.de,http://www.luerssen.de/,press,ypr@luerssen.de,luerssen.de,False,False,"""Dann würden wir gerne von Ihnen hören"",""phone"":"""",""email"":""ypr@luerssen.de""},""children"":{""news-and-social-media"":{""contact"":{""headline",company_site,13
Lürssen,http://www.luerssen.de/,luerssen.de,http://www.luerssen.de/de/about/,press,ypr@luerssen.de,luerssen.de,False,False,"""Dann würden wir gerne von Ihnen hören"",""phone"":"""",""email"":""ypr@luerssen.de""},""children"":{""news-and-social-media"":{""contact"":{""headline",company_site,13
Lürssen,http://www.luerssen.de/,luerssen.de,http://www.luerssen.de/de/contact/,press,ypr@luerssen.de,luerssen.de,False,False,"""Dann würden wir gerne von Ihnen hören"",""phone"":"""",""email"":""ypr@luerssen.de""},""children"":{""news-and-social-media"":{""contact"":{""headline",company_site,13
Lürssen,http://www.luerssen.de/,luerssen.de,http://www.luerssen.de/de/about/history/,press,ypr@luerssen.de,luerssen.de,False,False,"""Dann würden wir gerne von Ihnen hören"",""phone"":"""",""email"":""ypr@luerssen.de""},""children"":{""news-and-social-media"":{""contact"":{""headline",company_site,13
Lürssen,http://www.luerssen.de/,luerssen.de,http://www.luerssen.de/de/about/locations/,press,ypr@luerssen.de,luerssen.de,False,False,"""Dann würden wir gerne von Ihnen hören"",""phone"":"""",""email"":""ypr@luerssen.de""},""children"":{""news-and-social-media"":{""contact"":{""headline",company_site,13
Lürssen,http://www.luerssen.de/,luerssen.de,http://www.luerssen.de/de/about/11-reasons/,press,ypr@luerssen.de,luerssen.de,False,False,"""Dann würden wir gerne von Ihnen hören"",""phone"":"""",""email"":""ypr@luerssen.de""},""children"":{""news-and-social-media"":{""contact"":{""headline",company_site,13
Lürssen,http://www.luerssen.de/,luerssen.de,http://www.luerssen.de/de/news-media-friends/,press,ypr@luerssen.de,luerssen.de,False,False,"""Dann würden wir gerne von Ihnen hören"",""phone"":"""",""email"":""ypr@luerssen.de""},""children"":{""news-and-social-media"":{""contact"":{""headline",company_site,13
Maddyness UK,https://www.maddyness.com,maddyness.com,https://www.maddyness.com/jobs/,careers,jobs@maddyness.com,maddyness.com,True,False,"oyez dès maintenant votre candidature spontanée à : <span class=""__cf_email__"" data-cfemail=""a8c2c7cadbe8c5c9",company_site,13
Maddyness UK,https://www.maddyness.com,maddyness.com,https://www.maddyness.com/app/plugins/elasticpress/dist/css/instant-results-styles.css,press,,,False,False,contact page discovered (no email found),company_site,3
Maison Bernard Zins,https://www.zins.com/,zins.com,https://www.zins.com/,contact,contact@zins.com,zins.com,True,False,"de Luynes, 75007 - Paris, France 09.82.54.70.66 contact@zins.com Ouvert du Lundi au Samedi 11H-14H / 15H-19H </di",company_site,14
Maison Bernard Zins,https://www.zins.com/,zins.com,https://www.zins.com/pages/comment-choisir-sa-taille-de-pantalon,contact,contact@zins.com,zins.com,True,False,"de Luynes, 75007 - Paris, France 09.82.54.70.66 contact@zins.com Ouvert du Lundi au Samedi 11H-14H / 15H-19H </di",company_site,13
Maison Bernard Zins,https://www.zins.com/,zins.com,https://www.zins.com/,other,logo_noir-2_150x@2x.png,2x.png,False,False,"r-2_150x.png?v=1672678309 1x, //www.zins.com/cdn/shop/files/logo_noir-2_150x@2x.png?v=1672678309 2x"" alt=""BERNARD ZINS""",company_site,10
Maison Bernard Zins,https://www.zins.com/,zins.com,https://www.zins.com/pages/comment-choisir-sa-taille-de-pantalon,other,logo_noir-2_150x@2x.png,2x.png,False,False,"r-2_150x.png?v=1672678309 1x, //www.zins.com/cdn/shop/files/logo_noir-2_150x@2x.png?v=1672678309 2x"" alt=""BERNARD ZINS""",company_site,9
Maison Bernard Zins,https://www.zins.com/,zins.com,https://www.zins.com/cdn/shop/files/Monogramme_noir-fond_transparent.png?crop=center&height=32&v=1758711612&width=32,contact,,,False,False,contact page discovered (no email found),company_site,2
Manufacture d'Orgues Muhleisen (France),https://www.muhleisen.fr/,muhleisen.fr,https://www.muhleisen.fr/maison-muhleisen/histoire/,contact,,,False,False,contact page discovered (no email found),company_site,3
Manufacture d'Orgues Muhleisen (France),https://www.muhleisen.fr/,muhleisen.fr,https://www.muhleisen.fr/maison-muhleisen/savoir-faire/,contact,,,False,False,contact page discovered (no email found),company_site,3
Manufacture d'Orgues Muhleisen (France),https://www.muhleisen.fr/,muhleisen.fr,https://www.muhleisen.fr/mentions-legales/,legal,,,False,False,contact page discovered (no email found),company_site,2
Marc Cain,https://www.marc-cain.com/,marc-cain.com,https://www.marc-cain.com/kontakt/,contact,,,False,False,contact page discovered (no email found),company_site,3
Marc Cain,https://www.marc-cain.com/,marc-cain.com,https://www.marc-cain.com/Shop/Accessoires/,contact,,,False,False,contact page discovered (no email found),company_site,3
Marc Cain,https://www.marc-cain.com/,marc-cain.com,https://www.marc-cain.com/Shop/Shirts-Tops/,contact,,,False,False,contact page discovered (no email found),company_site,3
Marc Cain,https://www.marc-cain.com/,marc-cain.com,https://www.marc-cain.com/Sale/Accessoires/,contact,,,False,False,contact page discovered (no email found),company_site,3
Marc Cain,https://www.marc-cain.com/,marc-cain.com,https://www.marc-cain.com/Sale/Shirts-Tops/,contact,,,False,False,contact page discovered (no email found),company_site,3
Marc Cain,https://www.marc-cain.com/,marc-cain.com,https://www.marc-cain.com/About/Produktion/,contact,,,False,False,contact page discovered (no email found),company_site,3
Marc Ricca,https://www.marc-ricca.com,marc-ricca.com,https://www.marc-ricca.com/pages/contact,contact,contact@marc-ricca.com,marc-ricca.com,True,False,uble Roghi - Rte de Bastia 20137 Porto-vecchio contact@marc-ricca.com 09 62 62 76 49 RCS : 839 40,company_site,14
Marc Ricca,https://www.marc-ricca.com,marc-ricca.com,https://www.marc-ricca.com/collections/accessoires,contact,,,False,False,contact page discovered (no email found),company_site,3
Marc Ricca,https://www.marc-ricca.com,marc-ricca.com,https://www.marc-ricca.com/cdn/shop/t/13/assets/section-contact-form.css?v=124756058432495035521749110028,contact,,,False,False,contact page discovered (no email found),company_site,2
Marc Ricca,https://www.marc-ricca.com,marc-ricca.com,https://www.marc-ricca.com/products/bracelet-boules-4mm-corail-rouge-et-miraculeuse,contact,,,False,False,contact page discovered (no email found),company_site,2
Marc Ricca,https://www.marc-ricca.com,marc-ricca.com,https://www.marc-ricca.com/cdn/fonts/trirong/trirong_n3.20e715e45e9574a31fa3f43d52c7c395e835e6b5.woff2,contact,,,False,False,contact page discovered (no email found),company_site,2
Mark Buxton Perfumes,https://markbuxton.com,markbuxton.com,https://markbuxton.com/contact-us/,contact,contact@markbuxton.com,markbuxton.com,True,False,"mn wpb_content_element ""> contact@markbuxton.com <div class=""separator transparent",company_site,14
Mark Buxton Perfumes,https://markbuxton.com,markbuxton.com,https://markbuxton.com/wp-content/cache/flying-press/18513056c4a4.style.css,press,,,False,False,contact page discovered (no email found),company_site,3
Mark Buxton Perfumes,https://markbuxton.com,markbuxton.com,https://markbuxton.com/wp-content/cache/flying-press/689d86221457.style.css,press,,,False,False,contact page discovered (no email found),company_site,3
Mark Buxton Perfumes,https://markbuxton.com,markbuxton.com,https://markbuxton.com/wp-content/cache/flying-press/64ac31699f53.styles.css,press,,,False,False,contact page discovered (no email found),company_site,3
Mediengruppe Klambt,http://www.klambt.de/,klambt.de,http://www.klambt.de/impressum.html,press,info@klambt.de,klambt.de,True,False,: +49 - 62 32 / 3 10 - 2 92 E-Mail: info@klambt.de Geschäftsführer:,company_site,15
Mediengruppe Klambt,http://www.klambt.de/,klambt.de,http://www.klambt.de/kontakt,contact,info@delius-klasing.de,delius-klasing.de,True,False,1 559955 E-Mail: info@delius-klasing.de,company_site,14
Mediengruppe Klambt,http://www.klambt.de/,klambt.de,http://www.klambt.de/unternehmen/standort-speyer.html,sales_partnership,info@klambt.de,klambt.de,True,False,0 - 2 92 E-Mail: info@klambt.de <stro,company_site,14
Mediengruppe Klambt,http://www.klambt.de/,klambt.de,http://www.klambt.de/pressemitteilungen,press,,,False,False,contact page discovered (no email found),company_site,4
Mediengruppe Klambt,http://www.klambt.de/,klambt.de,http://www.klambt.de/unternehmen/historie-43.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,4
Mediengruppe Klambt,http://www.klambt.de/,klambt.de,http://www.klambt.de/media-sales/media-sales-239.html,press,,,False,False,contact page discovered (no email found),company_site,3
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/press/,press,info@menzel-motors.com,menzel-motors.com,True,False,"_lvl-1 mobile""> <svg class=""c-footer__call-to-action-icon"" xmlns=""ht",company_site,14
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/contact/,contact,info@domain.com,domain.com,True,False,"r-message=""This is not a valid email address!"" placeholder=""info@domain.com"" class=""o-form__field o-form__input "" id=""powermail_field_e",company_site,14
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/contact/#c9009,contact,info@domain.com,domain.com,True,False,"r-message=""This is not a valid email address!"" placeholder=""info@domain.com"" class=""o-form__field o-form__input "" id=""powermail_field_e",company_site,14
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/contact/,contact,info@menzel-motors.com,menzel-motors.com,True,False,"_lvl-1 mobile""> <svg class=""c-footer__call-to-action-icon"" xmlns=""ht",company_site,13
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/contact/,contact,info@menzelgb.co.uk,menzelgb.co.uk,True,False,"el:+447957618046""> +44 7957 618046 info@menzelgb.co.uk <div class=""g",company_site,13
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/contact/,contact,info@elektro-pawils.de,elektro-pawils.de,True,False,9 5171 521 14 info@elektro-pawils.de <div class,company_site,13
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/enquiry/,other,info@domain.com,domain.com,True,False,"r-message=""This is not a valid email address!"" placeholder=""info@domain.com"" class=""o-form__field o-form__input "" id=""powermail_field_e",company_site,13
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/contact/#c9009,contact,info@menzel-motors.com,menzel-motors.com,True,False,"_lvl-1 mobile""> <svg class=""c-footer__call-to-action-icon"" xmlns=""ht",company_site,13
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/contact/#c9009,contact,info@menzelgb.co.uk,menzelgb.co.uk,True,False,"el:+447957618046""> +44 7957 618046 info@menzelgb.co.uk <div class=""g",company_site,13
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/contact/#c9009,contact,info@elektro-pawils.de,elektro-pawils.de,True,False,9 5171 521 14 info@elektro-pawils.de <div class,company_site,13
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/,other,info@menzel-motors.com,menzel-motors.com,True,False,"_lvl-1 mobile""> <svg class=""c-footer__call-to-action-icon"" xmlns=""ht",company_site,12
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/jobs/,careers,info@menzel-motors.com,menzel-motors.com,True,False,"_lvl-1 mobile""> <svg class=""c-footer__call-to-action-icon"" xmlns=""ht",company_site,12
Menzel Elektromotoren,https://www.menzel-motors.com/,menzel-motors.com,https://www.menzel-motors.com/jobs/,careers,jobs@menzel-motors.com,menzel-motors.com,True,False,0 349 922-220 jobs@menzel-motors.com Menzel Elektromotoren Gmb,company_site,12
